,0,1,2,3,4
0,0.1266467274283191,-1.0730680502348715,0.7406373617402974,0.19418317346125238,-0.15378031366991926
1,-0.9812625838720351,-0.12726869220654619,-0.4527059123746931,-0.16204290323256473,0.9296787074496963
2,1.0863561009753844,-0.4997504971049843,-1.2875167849772184,1.4473042344601956,-1.375084846402161
3,0.13486829329747854,-1.996752940647902,-0.7813901638403091,-1.812780074696095,0.8471049340774729
4,1.1892651355531638,-0.6911782443163073,1.7088550879661344,-0.46595255329556895,0.08714282498864759
5,1.9963855834529842,2.1572476767517363,-0.7309722670799027,-0.0605010981481283,1.0088954867860405
6,-0.16560777314209377,1.6804680501140214,0.4737169315654103,-0.3214183220891946,-1.1599637864515022
7,-0.052249103910031555,0.8355443582763384,1.1157175220624387,-0.5091680633981175,1.545703539669822
8,0.19352392092838724,0.2186772114904011,-1.0515067337039674,0.8493617768203625,0.7989281054985119
9,-1.4238856248448502,-0.1263673533058033,-0.26176146695953006,1.044928072646077,0.8369377282844697
10,0.44912118516285915,-1.002596714219082,-0.3020390343818183,2.042529376304503,-0.3882509155740244
11,-1.6271499175503146,-1.7442406227243679,-0.06446636512928501,-0.3105125823693164,-1.691350355364146
12,0.5748465474796689,-1.2045713793316486,0.6546536170960544,-0.20735580241591997,1.1429476056731058
13,-0.458336261790136,2.970633163271475,-1.6355565469211906,0.0009146641438893893,0.3876198213944859
14,0.8180793046634394,-0.3746950218816005,-0.597460302955806,-1.92104564068292,-2.2303373835615585
15,0.7589122542126151,-1.5058181997374729,-0.7294091444128514,2.4721457452843723,1.6466537207504288
16,0.5303097315990725,0.2658523019001535,0.021575021736657006,-1.3603130174152038,-1.1794299707527065
17,0.4055245467664693,-2.0875484225866274,1.3423014231528618,-0.7229941267819657,-1.704393551047795
18,-1.153437998620085,-1.388913234478717,0.7425841729752726,-0.7261884564172166,-0.3468800338833312
19,0.7754167723934073,1.0860901260559082,0.9224829767355003,0.3681343960001405,0.12144741608695019
20,0.18885412601747897,0.47767322042931687,0.05676451609212995,-0.2807279658188967,1.3447305123815665
21,0.6996463411753969,0.11348324246567354,-0.9529205461807204,-0.3979097370416685,-2.4548810742587905
22,-0.7579923342232423,-0.10786107385192234,-0.0863381683543288,0.5372137758134864,-1.9416026964444286
23,-1.058233469305047,-0.2745181556107429,-0.12716161911788534,-1.5724126860467336,-1.25537700562526
24,-0.8661981214543782,-0.21279340022858229,0.7525296260584147,0.8039946348688394,-0.2762266435678562
25,-0.5753099876858726,-0.9085983975716106,-0.3164991160663367,-0.4574043765877701,-0.33629197427353813
26,0.25973472419941024,0.9677445883972964,-0.8908656475153582,-0.4112395860264896,0.19312516674498495
27,-1.2212472076033876,1.0254132783968377,0.32366573692065775,-0.7802024495562592,0.1777953379275045
28,0.7894265733794319,-0.473099154875097,0.872025292574533,-1.8397356334428088,1.2248183182773005
29,-0.20417467807055467,1.6439114031957938,1.1139433019683989,0.11641565941413493,1.2461082313937095
30,-1.1007871946178485,2.1697284579236626,-0.49220745456619,-0.17528005571458427,-0.8035192379488518
31,1.1140051696103743,-2.0847846847178815,-0.7926649000356901,0.29020278211654243,1.1351435524413749
32,0.8405647348321731,0.005623214021150819,0.5618821076671695,-0.02868928980188683,-1.1281251054410821
33,1.3063696771162474,0.5304834042162867,-0.3919535948963098,0.6162971041121711,-0.13748218791374353
34,-1.0030838549628984,0.5033729239467474,-1.6492692033320078,0.8591012251033825,0.524651799828153
35,-1.4062745191986206,-1.6482930705998156,-0.6646818325617,1.8317747162958506,0.7625525767498992
36,0.021312100458901483,0.5173958862788608,0.3280480441437348,0.49235557466282437,1.7627540101653527
37,-1.2052455254773584,0.5096412197945931,1.1576950369456134,-2.2124613741971735,-0.3266972039104418
